LivingArea,BedroomCount,SwimmingPool,Density,Median_revenue,ConstructionYear,PEB_numerical,StateOfBuilding_numerical,BathroomCount,Kitchen_numerical,Terrace,Garden,Province_numerical
78.0,2,0.0,1078.49810974947,24620.79,,7.0,,1.0,,1.0,0.0,3803.0
113.0,2,0.0,1078.49810974947,24620.79,,7.0,,2.0,,1.0,0.0,3803.0
83.0,2,0.0,1078.49810974947,24620.79,,7.0,,1.0,,1.0,0.0,3803.0
80.0,2,0.0,1078.49810974947,24620.79,,7.0,,1.0,,1.0,0.0,3803.0
93.0,2,0.0,1078.49810974947,24620.79,,7.0,,1.0,,1.0,0.0,3803.0
83.0,2,0.0,1078.49810974947,24620.79,,7.0,,1.0,,1.0,0.0,3803.0
83.0,2,0.0,1078.49810974947,24620.79,,7.0,,1.0,,1.0,0.0,3803.0
84.0,2,0.0,1078.49810974947,24620.79,,7.0,,1.0,,1.0,0.0,3803.0
83.0,2,0.0,1078.49810974947,24620.79,,7.0,,1.0,,1.0,0.0,3803.0
90.0,2,0.0,1078.49810974947,24620.79,,7.0,,1.0,,1.0,0.0,3803.0
83.0,2,0.0,1078.49810974947,24620.79,,7.0,,1.0,,1.0,0.0,3803.0
66.0,1,0.0,1078.49810974947,24620.79,,7.0,,1.0,,1.0,0.0,3803.0
84.0,2,0.0,1078.49810974947,24620.79,,7.0,,1.0,,1.0,0.0,3803.0
61.0,1,0.0,1078.49810974947,24620.79,,7.0,,1.0,,1.0,0.0,3803.0
83.0,2,0.0,1078.49810974947,24620.79,,7.0,,2.0,,1.0,0.0,3803.0
66.0,1,0.0,1078.49810974947,24620.79,,7.0,,1.0,,1.0,0.0,3803.0
83.0,2,0.0,1078.49810974947,24620.79,,7.0,,1.0,,1.0,0.0,3803.0
84.0,1,0.0,3942.32995648781,29940.94,,,4.0,,,1.0,0.0,3370.0
164.0,3,0.0,3942.32995648781,29940.94,,,4.0,,,1.0,0.0,3370.0
130.0,2,0.0,3942.32995648781,29940.94,,,4.0,,,1.0,0.0,3370.0
119.0,2,0.0,425.341296445126,25801.86,2018.0,5.0,,1.0,,1.0,0.0,2214.0
40.0,1,0.0,498.577072413476,26352.14,2014.0,6.0,6.0,1.0,,0.0,0.0,3159.0
40.0,1,0.0,498.577072413476,26352.14,2014.0,6.0,6.0,0.0,,0.0,0.0,3159.0
93.0,2,0.0,350.940658043649,28809.29,2023.0,,,1.0,3.0,0.0,0.0,2845.0
119.0,3,0.0,350.940658043649,28809.29,2023.0,,,2.0,3.0,0.0,0.0,2845.0
98.0,2,0.0,350.940658043649,28809.29,2023.0,,,1.0,3.0,0.0,0.0,2845.0
132.0,3,0.0,350.940658043649,28809.29,2023.0,,,2.0,3.0,0.0,0.0,2845.0
126.0,2,0.0,350.940658043649,28809.29,,,,2.0,3.0,0.0,0.0,2845.0
93.0,2,0.0,1145.0926958945,26537.87,,5.0,1.0,1.0,3.0,0.0,0.0,2845.0
205.0,3,0.0,350.940658043649,28809.29,2023.0,,,3.0,3.0,0.0,0.0,2845.0
89.0,2,0.0,350.940658043649,28809.29,2023.0,,,1.0,3.0,0.0,0.0,2845.0
94.0,2,0.0,1699.45726793099,26129.01,1759.0,7.0,4.0,1.0,3.0,1.0,0.0,2845.0
65.0,1,0.0,19466.0501476836,21404.17,,1.0,,1.0,,0.0,0.0,3370.0
159.0,3,0.0,319.341355576927,27970.87,2022.0,,,2.0,3.0,1.0,0.0,2732.0
65.0,1,0.0,727.115612499006,25470.98,1988.0,5.0,1.0,1.0,,1.0,0.0,2845.0
105.0,3,0.0,475.933735786237,28771.925,1997.0,6.0,,1.0,3.0,1.0,0.0,2732.0
82.0,2,0.0,1145.0926958945,26537.87,2022.0,,4.0,1.0,7.0,1.0,0.0,2845.0
154.0,3,0.0,1145.0926958945,26537.87,2022.0,,4.0,2.0,7.0,1.0,0.0,2845.0
78.0,1,0.0,200.57757226733,27083.79,,7.0,,1.0,,1.0,0.0,3139.0
81.0,1,0.0,200.57757226733,27083.79,,7.0,,1.0,,1.0,1.0,3139.0
133.0,3,0.0,200.57757226733,27083.79,,7.0,,2.0,,1.0,0.0,3139.0
65.0,1,0.0,643.938281648257,24852.93,,,,,,0.0,0.0,2423.0
65.0,1,0.0,643.938281648257,24852.93,,,,,,0.0,0.0,2423.0
63.0,1,0.0,643.938281648257,24852.93,,,,,,0.0,0.0,2423.0
63.0,1,0.0,643.938281648257,24852.93,,,,,,0.0,0.0,2423.0
99.0,2,0.0,643.938281648257,24852.93,,,,,,0.0,0.0,2423.0
95.0,1,0.0,643.938281648257,24852.93,,,,,,0.0,0.0,2423.0
87.0,2,0.0,643.938281648257,24852.93,,,,,,0.0,0.0,2423.0
,3,0.0,8608.5801063022,22370.945,2023.0,6.0,4.0,2.0,7.0,1.0,1.0,3370.0
110.0,2,0.0,167.271345265394,28398.87,2024.0,,4.0,1.0,3.0,0.0,0.0,2845.0
91.0,2,0.0,1434.1175397029,25449.09,,7.0,,1.0,,1.0,0.0,3159.0
217.0,3,0.0,1699.45726793099,26129.01,,,,2.0,,1.0,0.0,2845.0
163.0,3,0.0,1699.45726793099,26129.01,,,,1.0,,1.0,0.0,2845.0
73.0,1,0.0,963.655857920228,25202.885,,7.0,,1.0,,1.0,0.0,2845.0
71.0,1,0.0,963.655857920228,25202.885,,7.0,,1.0,,1.0,0.0,2845.0
80.0,2,0.0,2637.62773823713,22846.97,1968.0,6.0,,1.0,,1.0,0.0,2732.0
80.0,2,0.0,965.530220424123,26530.21,1907.0,6.0,,1.0,,0.0,0.0,2732.0
91.0,2,0.0,16551.0382636211,20568.86,,1.0,4.0,1.0,3.0,0.0,0.0,3370.0
110.0,3,0.0,2637.62773823713,22846.97,,6.0,,1.0,,1.0,0.0,2732.0
78.0,1,1.0,268.676328304046,31265.11,2022.0,7.0,6.0,1.0,7.0,0.0,0.0,3159.0
102.0,2,1.0,268.676328304046,31265.11,2022.0,7.0,6.0,1.0,7.0,0.0,0.0,3159.0
144.0,2,0.0,4751.29571390574,33473.29,2004.0,4.0,6.0,2.0,7.0,1.0,0.0,3370.0
116.0,2,0.0,2845.52815329395,21157.8,,6.0,,1.0,,1.0,0.0,2214.0
145.0,3,0.0,2845.52815329395,21157.8,,6.0,,1.0,,1.0,0.0,2214.0
71.0,1,0.0,2845.52815329395,21157.8,,7.0,,1.0,,1.0,0.0,2214.0
83.0,2,0.0,2845.52815329395,21157.8,,6.0,,1.0,,1.0,0.0,2214.0
86.0,2,0.0,2845.52815329395,21157.8,,6.0,,1.0,,1.0,0.0,2214.0
86.0,2,0.0,2845.52815329395,21157.8,,6.0,,1.0,,1.0,0.0,2214.0
83.0,2,0.0,2845.52815329395,21157.8,,6.0,,1.0,,1.0,0.0,2214.0
83.0,2,0.0,2845.52815329395,21157.8,,6.0,,1.0,,1.0,0.0,2214.0
91.0,2,0.0,2845.52815329395,21157.8,,7.0,,1.0,,1.0,0.0,2214.0
91.0,2,0.0,2845.52815329395,21157.8,,7.0,,1.0,,1.0,0.0,2214.0
91.0,2,0.0,2845.52815329395,21157.8,,7.0,,1.0,,1.0,0.0,2214.0
92.0,2,0.0,2845.52815329395,21157.8,,7.0,,1.0,,1.0,0.0,2214.0
91.0,2,0.0,2845.52815329395,21157.8,,7.0,,1.0,,1.0,0.0,2214.0
97.0,2,0.0,2845.52815329395,21157.8,,7.0,,1.0,,1.0,0.0,2214.0
113.0,3,0.0,2845.52815329395,21157.8,,7.0,,1.0,,1.0,0.0,2214.0
79.0,2,0.0,2845.52815329395,21157.8,,7.0,,1.0,,1.0,0.0,2214.0
91.0,2,0.0,2845.52815329395,21157.8,,7.0,,1.0,,1.0,0.0,2214.0
91.0,2,0.0,2845.52815329395,21157.8,,7.0,,1.0,,1.0,0.0,2214.0
91.0,2,0.0,2845.52815329395,21157.8,,6.0,,1.0,,1.0,0.0,2214.0
91.0,2,0.0,2845.52815329395,21157.8,,6.0,,1.0,,1.0,0.0,2214.0
99.0,2,0.0,2845.52815329395,21157.8,,6.0,,1.0,,1.0,0.0,2214.0
99.0,2,0.0,2845.52815329395,21157.8,,6.0,,1.0,,1.0,0.0,2214.0
91.0,2,0.0,249.941126876809,25476.65,2026.0,,,1.0,3.0,1.0,0.0,3803.0
90.0,2,0.0,249.941126876809,25476.65,2026.0,,,1.0,3.0,1.0,0.0,3803.0
90.0,2,0.0,249.941126876809,25476.65,2026.0,,,1.0,3.0,1.0,0.0,3803.0
89.0,2,0.0,249.941126876809,25476.65,2026.0,,,1.0,3.0,1.0,0.0,3803.0
88.0,2,0.0,1512.75381719039,29793.34,1968.0,5.0,4.0,1.0,3.0,0.0,0.0,2732.0
84.0,2,0.0,16551.0382636211,20568.86,2012.0,6.0,4.0,1.0,3.0,1.0,0.0,3370.0
151.0,2,0.0,246.384964604721,29008.78,2005.0,5.0,6.0,1.0,3.0,1.0,0.0,2845.0
174.0,5,0.0,16551.0382636211,20568.86,1900.0,1.0,3.0,1.0,1.0,1.0,0.0,3370.0
92.0,2,0.0,16335.835656872,18533.31,1935.0,1.0,4.0,1.0,5.0,0.0,0.0,3370.0
77.0,2,0.0,16335.835656872,18533.31,1939.0,4.0,4.0,1.0,5.0,0.0,0.0,3370.0
77.0,2,0.0,16335.835656872,18533.31,1935.0,4.0,4.0,1.0,5.0,0.0,0.0,3370.0
50.0,1,0.0,10480.504120945,21684.02,,3.0,,1.0,,1.0,0.0,3370.0
164.0,5,0.0,23322.25867821,18340.57,,,,1.0,,0.0,0.0,3370.0
78.0,2,0.0,5872.20753094877,20806.28,1981.0,5.0,4.0,1.0,7.0,1.0,0.0,3370.0
131.0,2,0.0,379.588154294072,28139.755,1965.0,7.0,4.0,1.0,3.0,1.0,0.0,2732.0
107.0,3,0.0,1260.61688904437,22264.98,,6.0,4.0,1.0,,1.0,0.0,1840.0
116.0,3,0.0,1699.45726793099,26129.01,,,,,7.0,0.0,0.0,2845.0
128.0,3,0.0,1699.45726793099,26129.01,,,,,7.0,0.0,0.0,2845.0
128.0,3,0.0,1699.45726793099,26129.01,,,,,7.0,0.0,0.0,2845.0
105.0,2,0.0,1699.45726793099,26129.01,,,,,7.0,0.0,0.0,2845.0
100.0,2,0.0,1699.45726793099,26129.01,,,,,7.0,0.0,0.0,2845.0
93.0,2,0.0,1699.45726793099,26129.01,,,,,7.0,0.0,0.0,2845.0
117.0,2,0.0,1699.45726793099,26129.01,,,,,7.0,0.0,0.0,2845.0
69.0,1,0.0,1699.45726793099,26129.01,,,,,7.0,0.0,0.0,2845.0
75.0,1,0.0,1699.45726793099,26129.01,,,,,7.0,0.0,0.0,2845.0
68.0,1,0.0,1699.45726793099,26129.01,,,,,7.0,0.0,0.0,2845.0
71.0,1,0.0,393.760182066299,28279.61,,,,1.0,,0.0,0.0,2732.0
76.0,2,0.0,393.760182066299,28279.61,,,,1.0,,0.0,0.0,2732.0
60.0,2,0.0,430.177986539067,27207.83,1999.0,3.0,6.0,0.0,,1.0,1.0,3803.0
108.0,2,0.0,469.041566215832,28364.15,,7.0,,1.0,,1.0,0.0,2482.0
126.0,2,0.0,545.768029305573,28490.905,,7.0,,1.0,,1.0,0.0,2482.0
143.0,2,0.0,305.508089088365,27886.45,2024.0,,,1.0,3.0,1.0,0.0,3159.0
77.0,2,0.0,978.322262828264,26591.99,1980.0,7.0,6.0,1.0,3.0,1.0,0.0,3803.0
115.0,3,0.0,978.322262828264,26591.99,2018.0,7.0,6.0,2.0,3.0,1.0,0.0,3803.0
95.0,3,0.0,430.177986539067,27207.83,2003.0,4.0,4.0,2.0,3.0,1.0,0.0,3803.0
117.0,2,0.0,963.655857920228,25202.885,1972.0,5.0,,1.0,,1.0,0.0,2845.0
,1,0.0,847.881957661212,27504.77,1973.0,6.0,3.0,1.0,3.0,0.0,0.0,3803.0
93.0,1,0.0,2637.62773823713,22846.97,2021.0,7.0,,1.0,,0.0,0.0,2732.0
70.0,2,0.0,2637.62773823713,22846.97,2017.0,7.0,4.0,1.0,,0.0,0.0,2732.0
120.0,3,1.0,268.676328304046,31265.11,2022.0,6.0,6.0,1.0,7.0,0.0,0.0,3159.0
107.0,2,1.0,268.676328304046,31265.11,2022.0,,6.0,1.0,7.0,0.0,0.0,3159.0
94.0,2,0.0,379.588154294072,28139.755,,7.0,,1.0,,0.0,0.0,2732.0
93.0,2,0.0,379.588154294072,28139.755,,7.0,,1.0,,0.0,0.0,2732.0
76.0,1,0.0,379.588154294072,28139.755,,7.0,,1.0,,0.0,0.0,2732.0
76.0,1,0.0,379.588154294072,28139.755,,7.0,,1.0,,0.0,0.0,2732.0
105.0,3,0.0,379.588154294072,28139.755,,7.0,,1.0,,0.0,0.0,2732.0
167.0,4,0.0,501.804756666659,30166.74,,7.0,,2.0,,1.0,0.0,3159.0
146.0,2,0.0,501.804756666659,30166.74,,7.0,,2.0,,1.0,0.0,3159.0
115.0,2,0.0,827.400132206279,24838.59,1974.0,,3.0,1.0,,0.0,1.0,2732.0
99.0,2,0.0,224.902560395212,27002.11,2024.0,,4.0,2.0,,1.0,0.0,3803.0
109.0,3,0.0,224.902560395212,27002.11,2024.0,,4.0,2.0,,1.0,0.0,3803.0
64.0,1,0.0,224.902560395212,27002.11,2024.0,,4.0,1.0,,1.0,0.0,3803.0
80.0,2,0.0,224.902560395212,27002.11,2024.0,,4.0,1.0,,1.0,0.0,3803.0
85.0,2,0.0,224.902560395212,27002.11,2024.0,,4.0,1.0,,1.0,0.0,3803.0
76.0,2,0.0,643.938281648257,24852.93,,5.0,5.0,0.0,3.0,1.0,0.0,2423.0
81.0,2,0.0,3390.28949457311,27743.72,1958.0,6.0,4.0,1.0,3.0,0.0,0.0,2732.0
77.0,2,0.0,530.00559846318,27122.92,1967.0,5.0,6.0,1.0,,0.0,0.0,3803.0
117.0,2,0.0,530.00559846318,27122.92,2024.0,,6.0,2.0,,0.0,0.0,3803.0
90.0,2,0.0,530.00559846318,27122.92,2024.0,,6.0,2.0,,0.0,0.0,3803.0
90.0,2,0.0,530.00559846318,27122.92,2024.0,,6.0,2.0,,0.0,0.0,3803.0
23.0,0,0.0,416.44626635774,25150.48,1930.0,5.0,4.0,0.0,,0.0,0.0,3803.0
65.0,2,0.0,416.44626635774,25150.48,2009.0,7.0,4.0,0.0,,1.0,0.0,3803.0
75.0,2,0.0,1018.05324831213,28190.52,,6.0,,1.0,3.0,1.0,0.0,3159.0
139.0,3,0.0,530.00559846318,27122.92,2020.0,7.0,6.0,1.0,7.0,1.0,0.0,3803.0
83.0,2,0.0,530.00559846318,27122.92,1991.0,6.0,4.0,2.0,7.0,1.0,0.0,3803.0
,2,0.0,209.195111651302,24888.135,,4.0,4.0,,,0.0,0.0,2214.0
116.0,2,0.0,2178.28073376907,25528.8,2023.0,,6.0,1.0,7.0,0.0,0.0,3159.0
116.0,2,0.0,2178.28073376907,25528.8,2023.0,,6.0,1.0,7.0,0.0,0.0,3159.0
,1,0.0,1231.46054370156,22845.33,,4.0,,1.0,,0.0,0.0,1840.0
112.0,2,0.0,530.00559846318,27122.92,1972.0,3.0,4.0,1.0,7.0,0.0,0.0,3803.0
158.0,4,0.0,631.055679629338,26971.76,,,4.0,0.0,,0.0,0.0,2845.0
94.0,2,0.0,631.055679629338,26971.76,,,4.0,0.0,,0.0,0.0,2845.0
68.0,2,0.0,631.055679629338,26971.76,,,4.0,0.0,,0.0,0.0,2845.0
74.0,1,0.0,631.055679629338,26971.76,,,4.0,0.0,,0.0,0.0,2845.0
85.0,2,0.0,631.055679629338,26971.76,,,4.0,0.0,,0.0,0.0,2845.0
85.0,2,0.0,631.055679629338,26971.76,,,4.0,0.0,,0.0,0.0,2845.0
85.0,2,0.0,631.055679629338,26971.76,,,4.0,0.0,,0.0,0.0,2845.0
85.0,2,0.0,631.055679629338,26971.76,,,4.0,0.0,,0.0,0.0,2845.0
125.0,3,0.0,5872.20753094877,20806.28,,4.0,3.0,1.0,,0.0,0.0,3370.0
98.0,2,0.0,161.682846479659,27180.93,2023.0,7.0,4.0,1.0,7.0,1.0,0.0,2423.0
95.0,2,0.0,161.682846479659,27180.93,2023.0,7.0,4.0,1.0,7.0,1.0,0.0,2423.0
96.0,2,0.0,161.682846479659,27180.93,2023.0,7.0,4.0,1.0,7.0,1.0,1.0,2423.0
94.0,2,0.0,161.682846479659,27180.93,2023.0,7.0,4.0,1.0,,1.0,1.0,2423.0
270.0,6,0.0,100.345059336864,24759.59,1960.0,2.0,,1.0,3.0,1.0,1.0,2427.0
144.0,2,0.0,501.804756666659,30166.74,,7.0,,2.0,,1.0,0.0,3159.0
104.0,2,0.0,501.804756666659,30166.74,,7.0,,1.0,,1.0,0.0,3159.0
133.0,2,0.0,501.804756666659,30166.74,,7.0,,1.0,,1.0,0.0,3159.0
83.0,1,0.0,1313.17329075932,28796.32,,7.0,,1.0,,1.0,0.0,3159.0
121.0,4,0.0,1313.17329075932,28796.32,,7.0,,1.0,,1.0,0.0,3159.0
121.0,4,0.0,1313.17329075932,28796.32,,7.0,,1.0,,1.0,0.0,3159.0
95.0,2,0.0,498.577072413476,26352.14,,7.0,,1.0,,1.0,0.0,3159.0
103.0,2,0.0,498.577072413476,26352.14,,7.0,,1.0,,1.0,0.0,3159.0
94.0,2,0.0,498.577072413476,26352.14,,7.0,,1.0,,1.0,0.0,3159.0
104.0,2,0.0,498.577072413476,26352.14,,7.0,,2.0,,1.0,0.0,3159.0
70.0,2,0.0,1979.49869381353,20318.67,,4.0,,1.0,,0.0,0.0,1840.0
44.0,0,0.0,345.303649537797,24889.085,1982.0,4.0,3.0,1.0,,0.0,0.0,3803.0
138.0,2,0.0,345.303649537797,24889.085,2011.0,6.0,4.0,1.0,,0.0,1.0,3803.0
74.0,1,0.0,416.44626635774,25150.48,2006.0,4.0,4.0,1.0,3.0,0.0,0.0,3803.0
67.0,2,0.0,530.00559846318,27122.92,2018.0,7.0,4.0,1.0,,0.0,0.0,3803.0
,1,0.0,416.44626635774,25150.48,1995.0,6.0,6.0,1.0,,0.0,0.0,3803.0
95.0,2,0.0,127.757267816134,26734.9,2022.0,,,0.0,,1.0,0.0,3803.0
55.0,2,0.0,530.00559846318,27122.92,1990.0,6.0,6.0,1.0,,0.0,0.0,3803.0
82.0,2,0.0,416.44626635774,25150.48,1988.0,5.0,4.0,2.0,,1.0,0.0,3803.0
150.0,2,0.0,997.410131040017,29226.98,2024.0,,4.0,1.0,3.0,1.0,0.0,2732.0
115.0,3,0.0,1466.22667968349,23501.47,2020.0,6.0,4.0,1.0,3.0,1.0,0.0,1840.0
134.0,2,0.0,1316.33511802142,30473.005,2022.0,7.0,4.0,2.0,5.0,1.0,0.0,3139.0
113.0,2,0.0,1316.33511802142,30473.005,2022.0,7.0,4.0,2.0,5.0,1.0,0.0,3139.0
131.0,3,0.0,1316.33511802142,30473.005,2022.0,7.0,4.0,2.0,5.0,1.0,0.0,3139.0
141.0,3,0.0,823.663452317736,31148.79,2022.0,7.0,4.0,2.0,5.0,1.0,0.0,3159.0
109.0,2,0.0,823.663452317736,31148.79,2022.0,7.0,4.0,2.0,7.0,1.0,0.0,3159.0
70.0,2,0.0,830.03020845725,27352.8,2022.0,7.0,4.0,1.0,7.0,1.0,0.0,2845.0
133.0,2,0.0,1316.33511802142,30473.005,2022.0,7.0,4.0,2.0,5.0,1.0,1.0,3139.0
70.0,2,0.0,830.03020845725,27352.8,2022.0,7.0,4.0,1.0,7.0,1.0,0.0,2845.0
87.0,2,0.0,760.41723876652,26710.09,,,4.0,,,1.0,0.0,2732.0
,2,0.0,1762.33283201771,24368.27,,6.0,,1.0,4.0,1.0,0.0,3803.0
66.0,2,0.0,127.757267816134,26734.9,2019.0,7.0,,1.0,,0.0,0.0,3803.0
100.0,2,0.0,323.041791525286,27375.48,2023.0,,,1.0,3.0,0.0,0.0,3803.0
100.0,2,0.0,323.041791525286,27375.48,2023.0,,,1.0,3.0,0.0,0.0,3803.0
100.0,2,0.0,323.041791525286,27375.48,2023.0,,,1.0,3.0,0.0,0.0,3803.0
,1,0.0,5872.20753094877,20806.28,,2.0,4.0,1.0,,0.0,0.0,3370.0
167.0,2,0.0,2637.62773823713,22846.97,2022.0,,4.0,1.0,7.0,1.0,0.0,2732.0
135.0,3,0.0,200.955077618649,28929.515,2004.0,4.0,6.0,1.0,7.0,1.0,0.0,3139.0
171.0,2,0.0,2637.62773823713,22846.97,2022.0,,4.0,1.0,7.0,1.0,0.0,2732.0
133.0,3,0.0,529.549172707026,31019.39,,,,,,0.0,0.0,2732.0
104.0,2,0.0,529.549172707026,31019.39,,,,,,0.0,0.0,2732.0
220.0,3,0.0,5872.20753094877,20806.28,1912.0,5.0,4.0,2.0,7.0,1.0,0.0,3370.0
117.0,3,0.0,643.938281648257,24852.93,2022.0,,4.0,1.0,7.0,1.0,0.0,2423.0
86.0,2,0.0,643.938281648257,24852.93,2022.0,,4.0,1.0,7.0,1.0,0.0,2423.0
103.0,3,0.0,643.938281648257,24852.93,2022.0,,4.0,1.0,7.0,1.0,0.0,2423.0
85.0,2,0.0,19466.0501476836,21404.17,,2.0,6.0,0.0,,0.0,0.0,3370.0
97.0,1,0.0,997.410131040017,29226.98,2024.0,,4.0,1.0,3.0,1.0,0.0,2732.0
129.0,2,0.0,997.410131040017,29226.98,2024.0,,4.0,1.0,3.0,1.0,0.0,2732.0
122.0,2,0.0,997.410131040017,29226.98,2024.0,,4.0,1.0,3.0,1.0,0.0,2732.0
72.0,2,0.0,700.718368243542,27115.305,1968.0,4.0,6.0,1.0,3.0,1.0,0.0,3159.0
120.0,2,0.0,64.9438339815514,24928.37,2020.0,7.0,6.0,1.0,7.0,1.0,0.0,2427.0
97.0,2,0.0,1466.22667968349,23501.47,2020.0,6.0,4.0,1.0,3.0,1.0,0.0,1840.0
108.0,3,0.0,1466.22667968349,23501.47,2020.0,6.0,4.0,1.0,5.0,1.0,0.0,1840.0
108.0,3,0.0,1466.22667968349,23501.47,2020.0,7.0,4.0,1.0,3.0,1.0,0.0,1840.0
108.0,3,0.0,1466.22667968349,23501.47,2020.0,7.0,4.0,1.0,3.0,1.0,0.0,1840.0
108.0,3,0.0,1466.22667968349,23501.47,2020.0,7.0,4.0,1.0,3.0,1.0,0.0,1840.0
110.0,3,0.0,1466.22667968349,23501.47,2020.0,6.0,4.0,1.0,3.0,1.0,0.0,1840.0
23.0,0,0.0,1699.45726793099,26129.01,,5.0,,0.0,3.0,1.0,0.0,2845.0
75.0,2,0.0,272.58225180937,26434.47,,6.0,5.0,1.0,3.0,1.0,0.0,1840.0
100.0,3,0.0,10348.9255166032,22186.13,,,,1.0,5.0,1.0,0.0,3370.0
107.0,3,0.0,5872.20753094877,20806.28,2012.0,1.0,4.0,1.0,3.0,1.0,1.0,3370.0
90.0,2,0.0,319.341355576927,27970.87,1970.0,6.0,5.0,1.0,7.0,0.0,0.0,2732.0
120.0,3,0.0,2637.62773823713,22846.97,1977.0,6.0,6.0,1.0,7.0,1.0,0.0,2732.0
89.0,2,0.0,782.477551159128,27722.81,1973.0,5.0,1.0,1.0,1.0,1.0,0.0,2482.0
102.0,2,0.0,261.955119233032,30951.96,1977.0,5.0,1.0,1.0,1.0,0.0,0.0,3159.0
80.0,2,0.0,420.264898532859,27690.69,1964.0,2.0,1.0,1.0,3.0,1.0,0.0,3159.0
106.0,3,0.0,530.00559846318,27122.92,2002.0,6.0,6.0,1.0,8.0,0.0,0.0,3803.0
59.0,2,0.0,530.00559846318,27122.92,,7.0,6.0,,8.0,0.0,0.0,3803.0
84.0,3,0.0,530.00559846318,27122.92,,7.0,6.0,1.0,8.0,0.0,0.0,3803.0
78.0,2,0.0,146.609994289526,25004.94,2023.0,,,,,1.0,0.0,2427.0
25.0,1,0.0,643.938281648257,24852.93,,,,,,0.0,0.0,2423.0
104.0,2,0.0,146.609994289526,25004.94,2020.0,6.0,,1.0,,1.0,0.0,2427.0
85.0,1,0.0,2637.62773823713,22846.97,,5.0,6.0,1.0,3.0,1.0,0.0,2732.0
96.0,2,0.0,212.302171403125,28457.25,2009.0,7.0,,1.0,3.0,1.0,0.0,2214.0
122.0,2,0.0,455.115245550419,23063.7,2022.0,7.0,6.0,0.0,3.0,1.0,0.0,2214.0
73.0,2,0.0,10348.9255166032,22186.13,1981.0,3.0,4.0,1.0,5.0,1.0,0.0,3370.0
78.0,1,0.0,2637.62773823713,22846.97,1960.0,6.0,,1.0,3.0,0.0,1.0,2732.0
86.0,2,0.0,2637.62773823713,22846.97,1960.0,6.0,,1.0,3.0,1.0,0.0,2732.0
68.0,1,0.0,6981.41118678129,19516.6,,5.0,5.0,1.0,,1.0,0.0,3370.0
47.0,1,0.0,19466.0501476836,21404.17,1908.0,1.0,,1.0,8.0,0.0,0.0,3370.0
47.0,1,0.0,19466.0501476836,21404.17,1908.0,1.0,,1.0,8.0,0.0,0.0,3370.0
98.0,1,0.0,416.44626635774,25150.48,1975.0,2.0,1.0,1.0,,0.0,0.0,3803.0
101.0,2,0.0,485.002224612879,28453.56,2023.0,,,1.0,3.0,1.0,0.0,2845.0
95.0,2,0.0,485.002224612879,28453.56,2023.0,,,1.0,3.0,1.0,1.0,2845.0
99.0,2,0.0,485.002224612879,28453.56,2023.0,,,1.0,3.0,1.0,0.0,2845.0
92.0,2,0.0,485.002224612879,28453.56,2023.0,,,1.0,3.0,1.0,0.0,2845.0
118.0,2,0.0,485.002224612879,28453.56,2022.0,,,1.0,3.0,1.0,0.0,2845.0
110.0,2,0.0,485.002224612879,28453.56,2022.0,,,1.0,3.0,1.0,0.0,2845.0
113.0,2,0.0,485.002224612879,28453.56,2022.0,,,1.0,3.0,1.0,0.0,2845.0
200.0,3,0.0,56.4459935117811,25409.32,,7.0,,1.0,1.0,1.0,0.0,2427.0
170.0,3,0.0,687.132288596394,33546.19,2023.0,7.0,4.0,2.0,7.0,1.0,0.0,3159.0
90.0,2,0.0,6981.41118678129,19516.6,2023.0,,,2.0,1.0,1.0,1.0,3370.0
90.0,2,0.0,6981.41118678129,19516.6,2023.0,,,2.0,1.0,1.0,1.0,3370.0
62.0,1,0.0,475.933735786237,28771.925,2017.0,,6.0,1.0,,0.0,0.0,2732.0
,0,0.0,1762.33283201771,24368.27,,7.0,,0.0,,0.0,0.0,3803.0
96.0,2,0.0,847.881957661212,27504.77,,6.0,4.0,2.0,3.0,0.0,0.0,3803.0
65.0,2,0.0,345.303649537797,24889.085,2016.0,7.0,4.0,1.0,3.0,1.0,0.0,3803.0
53.0,1,0.0,530.00559846318,27122.92,1966.0,6.0,,1.0,,0.0,0.0,3803.0
90.0,2,0.0,841.62575958007,27197.45,,7.0,,1.0,,1.0,0.0,3139.0
70.0,2,0.0,697.27535424437,27481.81,,,4.0,1.0,,0.0,0.0,3803.0
59.0,2,0.0,697.27535424437,27481.81,,,4.0,1.0,,0.0,0.0,3803.0
139.0,2,0.0,697.27535424437,27481.81,,,4.0,2.0,,0.0,0.0,3803.0
53.0,1,0.0,697.27535424437,27481.81,,,4.0,1.0,,0.0,0.0,3803.0
73.0,2,0.0,697.27535424437,27481.81,,,4.0,1.0,,0.0,0.0,3803.0
96.0,2,0.0,697.27535424437,27481.81,,,4.0,1.0,,0.0,0.0,3803.0
105.0,3,0.0,697.27535424437,27481.81,,,4.0,1.0,,0.0,0.0,3803.0
164.0,3,0.0,3942.32995648781,29940.94,,,4.0,,,1.0,0.0,3370.0
130.0,2,0.0,3942.32995648781,29940.94,,,4.0,,,1.0,0.0,3370.0
,2,0.0,257.409476621646,27668.89,,6.0,4.0,1.0,,0.0,0.0,2845.0
76.0,1,0.0,2637.62773823713,22846.97,1965.0,4.0,4.0,1.0,3.0,0.0,0.0,2732.0
40.0,1,0.0,16551.0382636211,20568.86,1963.0,2.0,,1.0,,0.0,0.0,3370.0
